epoch,seconds,min,max,mean,median,percentNodesUsed
0,1.78,-305.10,-277.92,-285.36,-283.02,61.22
1,1.82,-293.35,-263.71,-283.55,-289.28,61.22
2,1.79,-305.88,-281.36,-290.75,-284.80,61.22
3,1.84,-300.49,-271.64,-290.66,-293.94,61.22
4,1.76,-305.96,-280.09,-296.61,-299.73,61.22
5,1.80,-303.95,-271.12,-289.29,-291.62,61.22
6,1.80,-316.78,-280.89,-292.95,-286.94,61.22
7,1.77,-316.08,-282.33,-298.33,-293.72,61.22
8,1.84,-299.35,-271.25,-288.15,-292.29,61.22
9,2.02,-611.76,-270.96,-338.62,-297.38,61.22
10,1.85,-288.69,-275.60,-281.54,-281.50,61.22
11,1.78,-365.53,-269.81,-299.96,-292.22,61.22
12,1.77,-301.26,-268.18,-284.97,-285.12,61.22
13,2.03,-297.07,-271.64,-287.51,-288.26,61.22
14,2.00,-313.87,-272.31,-293.14,-290.22,61.22
15,1.82,-310.44,-273.97,-292.41,-293.10,60.90
16,1.76,-305.70,-254.40,-283.07,-291.98,60.90
17,2.09,-307.60,-283.27,-293.32,-292.67,60.90
18,1.78,-303.29,-248.56,-284.09,-286.50,60.90
19,2.01,-308.19,-273.99,-290.57,-290.70,60.90
20,1.82,-307.37,-278.44,-294.62,-293.90,60.90
21,1.91,-323.72,-273.95,-291.47,-286.42,60.90
22,1.78,-324.70,-267.05,-292.03,-286.20,60.90
23,1.86,-310.53,-278.76,-291.91,-290.72,60.90
24,1.83,-297.55,-283.88,-290.09,-291.01,60.90
25,1.95,-309.09,-274.24,-286.74,-280.99,60.90
26,1.80,-311.82,-277.59,-294.47,-295.92,60.90
27,1.73,-296.42,-273.18,-281.45,-280.15,60.90
28,1.89,-318.12,-273.39,-293.76,-294.98,60.90
29,1.87,-299.97,-271.11,-284.55,-278.16,60.90
30,1.92,-600.45,-267.83,-326.21,-281.79,60.90
31,1.88,-317.80,-271.88,-292.00,-288.65,60.90
32,1.82,-605.52,-248.59,-326.08,-282.92,60.90
33,1.81,-297.32,-275.75,-286.46,-284.78,60.90
34,1.81,-311.56,-281.74,-292.55,-284.29,60.90
35,2.02,-298.33,-278.12,-289.73,-290.71,60.90
36,1.81,-292.04,-273.82,-282.65,-283.22,60.90
37,1.86,-302.49,-278.01,-290.77,-292.20,60.90
38,1.96,-297.47,-266.02,-281.01,-280.01,60.90
39,1.83,-295.97,-268.58,-284.48,-287.76,60.90
40,1.80,-310.23,-267.33,-289.13,-291.24,60.90
41,1.86,-305.63,-263.55,-283.28,-279.85,60.90
42,1.82,-317.90,-272.87,-293.24,-289.67,60.90
43,1.78,-290.85,-271.40,-280.56,-284.33,60.90
44,1.78,-303.17,-270.05,-283.31,-273.55,60.90
45,1.92,-291.58,-273.54,-283.57,-286.65,60.90
46,1.79,-330.16,-278.73,-299.85,-295.89,60.90
47,2.55,-686.38,-256.74,-346.29,-289.88,60.90
48,1.96,-327.66,-262.80,-283.47,-279.51,60.90
49,1.77,-310.96,-261.65,-293.26,-296.66,60.90
50,1.94,-579.23,-271.93,-331.07,-293.84,60.90
51,1.84,-292.67,-263.84,-279.20,-278.82,60.90
52,1.78,-295.29,-253.97,-278.59,-279.91,60.90
53,1.72,-311.84,-271.06,-288.09,-286.30,60.90
54,1.81,-303.42,-278.04,-287.33,-282.48,60.90
55,1.77,-308.02,-276.24,-293.30,-296.77,60.90
56,2.10,-314.33,-274.47,-290.81,-289.85,60.90
57,1.84,-302.22,-269.62,-281.04,-277.39,60.90
58,1.99,-306.72,-269.78,-285.96,-286.70,60.90
59,1.81,-306.39,-271.23,-292.04,-293.62,60.90
60,1.82,-309.84,-279.96,-291.51,-291.25,61.22
61,8.34,-311.81,-274.99,-293.60,-296.88,61.22
62,2.12,-299.76,-267.47,-288.76,-290.82,61.22
63,3.91,-304.08,-259.98,-284.76,-287.73,61.22
64,6.35,-321.22,-269.64,-291.83,-289.48,61.22
65,2.60,-306.16,-262.70,-285.86,-286.73,61.22
66,2.23,-315.16,-267.72,-292.26,-292.29,61.22
67,2.24,-299.28,-281.14,-290.60,-288.71,61.22
68,2.27,-297.24,-267.04,-277.51,-271.72,61.22
69,2.96,-298.69,-278.73,-287.81,-288.26,61.22
70,1.95,-302.30,-265.36,-278.90,-280.14,61.22
71,1.86,-312.26,-266.40,-290.13,-296.38,61.22
72,1.90,-311.31,-264.49,-282.10,-280.01,61.22
73,1.87,-303.11,-259.44,-278.51,-283.68,61.22
74,1.93,-300.22,-266.96,-281.41,-282.73,61.22
75,2.72,-825.22,-270.01,-364.95,-288.46,61.22
76,1.99,-296.28,-266.27,-282.25,-286.95,61.22
77,1.96,-302.16,-273.93,-286.07,-284.59,61.22
78,2.04,-319.01,-270.51,-290.63,-282.58,61.22
79,1.98,-307.47,-273.07,-290.72,-292.59,61.22
80,1.89,-314.66,-265.67,-284.84,-283.09,61.22
81,2.03,-314.90,-254.41,-287.64,-291.52,61.22
82,1.99,-295.08,-278.43,-287.70,-287.44,61.22
83,1.89,-594.38,-258.67,-320.42,-276.72,61.22
84,2.03,-315.18,-264.45,-290.11,-287.72,61.22
85,1.94,-300.96,-267.87,-286.99,-289.90,61.22
86,2.03,-312.38,-269.62,-289.52,-289.21,61.22
87,1.89,-302.43,-275.73,-289.55,-291.24,61.22
88,1.99,-310.59,-274.87,-293.03,-292.13,61.22
89,1.90,-287.67,-270.38,-279.06,-280.18,61.22
90,1.95,-299.83,-270.35,-289.15,-297.04,61.22
91,1.90,-305.04,-272.46,-288.46,-291.15,61.22
92,1.90,-297.19,-278.70,-285.57,-284.60,61.22
93,1.95,-323.54,-281.98,-297.20,-295.21,61.22
94,1.93,-319.90,-275.60,-294.93,-290.95,61.22
95,2.01,-298.52,-275.15,-286.69,-287.81,61.22
96,1.98,-305.68,-273.54,-286.63,-278.60,61.22
97,1.96,-309.74,-275.77,-291.14,-288.79,61.22
98,2.01,-312.08,-262.99,-288.58,-283.88,61.22
99,1.86,-302.88,-269.81,-286.13,-286.68,61.22
100,1.93,-312.79,-275.47,-287.46,-284.94,61.22
101,1.94,-303.86,-271.08,-286.30,-288.59,61.22
102,1.99,-301.89,-268.29,-286.21,-288.39,61.22
103,2.04,-317.13,-266.12,-283.82,-279.17,61.22
104,2.07,-529.14,-278.84,-325.57,-297.54,61.22
105,2.05,-302.03,-277.72,-288.20,-286.53,61.22
106,2.01,-307.65,-251.14,-283.33,-286.20,61.22
107,2.07,-311.55,-260.42,-293.54,-294.41,61.22
108,2.01,-296.09,-274.11,-285.12,-284.78,61.22
109,1.91,-291.60,-257.96,-278.41,-280.70,61.22
110,2.04,-308.87,-268.86,-289.96,-291.66,61.22
111,1.90,-303.05,-266.52,-290.65,-296.90,61.22
112,1.95,-291.16,-273.03,-280.82,-279.12,61.22
113,2.20,-315.22,-268.75,-289.83,-282.96,61.22
114,1.92,-288.97,-266.86,-279.63,-280.03,61.22
115,1.96,-307.38,-125.79,-264.48,-276.79,64.42
116,2.02,-139.81,-132.04,-135.44,-134.12,64.42
117,2.17,-141.35,-125.48,-135.63,-135.08,64.42
118,1.99,-139.29,-125.70,-133.06,-134.07,64.42
119,1.90,-140.61,-127.14,-134.36,-135.94,64.42
120,2.07,-143.57,-126.85,-132.23,-130.98,64.42
121,1.96,-146.32,-134.06,-136.88,-135.84,64.42
